Date,105#
2024/10/2 8:15,38.2
2024/10/2 8:17,38.3
2024/10/2 8:17,38.2
2024/10/2 8:18,38.3
2024/10/2 8:18,38.2
2024/10/2 8:18,38.3
2024/10/2 8:23,38.5
2024/10/2 8:27,38.6
2024/10/2 8:27,38.5
2024/10/2 8:28,38.6
2024/10/2 8:28,38.1
2024/10/2 8:29,36.5
2024/10/2 8:29,36.6
2024/10/2 8:30,36.7
2024/10/2 8:30,36.8
2024/10/2 8:30,36.9
2024/10/2 8:31,37.1
2024/10/2 8:31,37.3
2024/10/2 8:32,37.5
2024/10/2 8:32,37.8
2024/10/2 8:32,38.1
2024/10/2 8:33,38.4
2024/10/2 8:33,38.8
2024/10/2 8:33,36.7
2024/10/2 8:34,37
2024/10/2 8:34,37.3
2024/10/2 8:34,37.7
2024/10/2 8:35,38
2024/10/2 8:35,38.3
2024/10/2 8:35,38.7
2024/10/2 8:36,36.8
2024/10/2 8:36,36.9
2024/10/2 8:36,37.3
2024/10/2 8:37,37.7
2024/10/2 8:37,38
2024/10/2 8:37,38.3
2024/10/2 8:38,38.4
2024/10/2 8:38,38.8
2024/10/2 8:38,36.9
2024/10/2 8:38,36.7
2024/10/2 8:38,6
2024/10/2 8:38,0.8
2024/10/2 8:38,0.9
2024/10/2 8:38,1.3
2024/10/2 8:38,14.7
2024/10/2 8:39,16.8
2024/10/2 8:39,16.9
2024/10/2 8:39,17.1
2024/10/2 8:39,4.3
2024/10/2 8:39,4
2024/10/2 8:39,3.7
2024/10/2 8:39,3.5
2024/10/2 8:39,1
2024/10/2 8:39,0.9
2024/10/2 8:39,1
2024/10/2 8:39,1.1
2024/10/2 8:39,0.9
2024/10/2 8:39,0.5
2024/10/2 8:39,0.6
2024/10/2 8:39,0.3
2024/10/2 8:39,0.2
2024/10/2 8:39,3.1
2024/10/2 8:39,11.2
2024/10/2 8:39,27.6
2024/10/2 8:40,29.2
2024/10/2 8:40,28.4
2024/10/2 8:41,28.3
2024/10/2 8:51,28.3
2024/10/2 8:53,28.4
2024/10/2 8:55,28.5
2024/10/2 8:56,28.4
2024/10/2 8:56,28.5
2024/10/2 9:02,28.6
2024/10/2 9:08,28.7
2024/10/2 9:08,28.6
2024/10/2 9:08,28.7
2024/10/2 9:11,28.8
2024/10/2 9:11,28.7
2024/10/2 9:11,28.8
2024/10/2 9:12,28.7
2024/10/2 9:12,28.8
2024/10/2 9:12,28.7
2024/10/2 9:13,28.8
2024/10/2 9:19,28.9
2024/10/2 9:24,29
2024/10/2 9:28,28.9
2024/10/2 9:28,29.1
2024/10/2 9:34,29.2
2024/10/2 9:35,29.1
2024/10/2 9:37,29.3
2024/10/2 9:42,29.5
2024/10/2 9:43,29.6
2024/10/2 9:44,29.7
2024/10/2 9:45,30
2024/10/2 9:46,30.2
2024/10/2 9:47,30.3
2024/10/2 9:47,30.5
2024/10/2 9:47,30.7
2024/10/2 9:48,30.9
2024/10/2 9:48,31
2024/10/2 9:48,31.3
2024/10/2 9:49,31.6
2024/10/2 9:49,31.8
2024/10/2 9:49,32
2024/10/2 9:50,32.3
2024/10/2 9:50,32.5
2024/10/2 9:50,32.7
2024/10/2 9:51,32.9
2024/10/2 9:51,33
2024/10/2 9:52,33.1
2024/10/2 9:52,33.2
2024/10/2 9:53,33.4
2024/10/2 9:54,33.5
2024/10/2 9:55,33.7
2024/10/2 9:57,33.8
2024/10/2 9:58,33.9
2024/10/2 9:58,33.8
2024/10/2 9:58,33.9
2024/10/2 10:00,34.1
2024/10/2 10:03,34.3
2024/10/2 10:06,34.5
2024/10/2 10:12,34.7
2024/10/2 10:12,34.8
2024/10/2 10:13,34.7
2024/10/2 10:13,34.8
2024/10/2 10:18,35
2024/10/2 10:28,35
2024/10/2 10:28,35.3
2024/10/2 10:36,35.5
2024/10/2 10:37,35.6
2024/10/2 10:40,35.7
2024/10/2 10:41,36
2024/10/2 10:50,36.2
2024/10/2 10:51,36.7
2024/10/2 10:52,36.8
2024/10/2 10:53,36.7
2024/10/2 10:54,36.8
2024/10/2 10:54,36.7
2024/10/2 10:56,36.8
2024/10/2 10:56,36.7
2024/10/2 10:57,36.8
2024/10/2 10:57,36.7
2024/10/2 10:57,36.8
2024/10/2 10:58,36.7
2024/10/2 10:58,36.8
2024/10/2 11:01,37
2024/10/2 11:08,37.3
2024/10/2 11:08,37.6
2024/10/2 11:08,37.8
2024/10/2 11:09,38.2
2024/10/2 11:09,37.2
2024/10/2 11:10,36.7
2024/10/2 11:10,6.7
2024/10/2 11:10,3.6
2024/10/2 11:10,3.7
2024/10/2 11:10,3.6
2024/10/2 11:10,0.6
2024/10/2 11:10,0.7
2024/10/2 11:10,1.3
2024/10/2 11:10,1.5
2024/10/2 11:10,2.1
2024/10/2 11:10,0.8
2024/10/2 11:10,4.8
2024/10/2 11:10,15.2
2024/10/2 11:10,26
2024/10/2 11:10,27.5
2024/10/2 11:10,30.1
2024/10/2 11:11,29.8
2024/10/2 11:11,29.7
2024/10/2 11:18,29.8
2024/10/2 11:20,29.9
2024/10/2 11:20,4.5
2024/10/2 11:20,4.1
2024/10/2 11:20,0.8
2024/10/2 11:20,3.4
2024/10/2 11:20,0.8
2024/10/2 11:20,0.6
2024/10/2 11:20,0.4
2024/10/2 11:20,0.2
2024/10/2 11:20,15.4
2024/10/2 11:20,15.8
2024/10/2 11:20,16.3
2024/10/2 11:20,16.2
2024/10/2 11:21,16.1
2024/10/2 11:21,16.2
2024/10/2 11:21,16.3
2024/10/2 11:22,16.2
2024/10/2 11:23,16.3
2024/10/2 11:23,16.2
2024/10/2 11:24,16.3
2024/10/2 11:25,16.4
2024/10/2 11:27,16.5
2024/10/2 11:29,16.6
2024/10/2 11:30,16.7
2024/10/2 11:32,16.8
2024/10/2 11:33,16.9
2024/10/2 11:35,17
2024/10/2 11:36,17.1
2024/10/2 11:38,17.2
2024/10/2 11:40,17.3
2024/10/2 11:42,17.4
2024/10/2 11:43,17.5
2024/10/2 11:47,17.6
2024/10/2 11:50,17.7
2024/10/2 11:52,17.8
2024/10/2 11:55,17.9
2024/10/2 11:57,18
2024/10/2 11:57,17.9
2024/10/2 11:58,18
2024/10/2 12:00,18.1
2024/10/2 12:00,18.2
2024/10/2 12:01,18.1
2024/10/2 12:11,18.1
2024/10/2 12:21,18.1
2024/10/2 12:31,18.1
2024/10/2 12:41,18.1
2024/10/2 12:51,18.1
2024/10/2 12:54,19.3
2024/10/2 12:56,19.4
2024/10/2 13:01,19.5
2024/10/2 13:07,19.6
2024/10/2 13:14,19.7
2024/10/2 13:19,19.8
2024/10/2 13:23,19.9
2024/10/2 13:29,20
2024/10/2 13:29,19.9
2024/10/2 13:30,20
2024/10/2 13:32,19.9
2024/10/2 13:32,20
2024/10/2 13:33,20.1
2024/10/2 13:34,20
2024/10/2 13:37,20.1
2024/10/2 13:42,20.2
2024/10/2 13:43,20.1
2024/10/2 13:43,20.2
2024/10/2 13:44,20.1
2024/10/2 13:44,20.2
2024/10/2 13:50,20.3
2024/10/2 13:54,20.4
2024/10/2 13:54,20.3
2024/10/2 13:55,20.4
2024/10/2 13:55,20.3
2024/10/2 13:56,20.4
2024/10/2 14:02,20.5
2024/10/2 14:02,20.4
2024/10/2 14:02,20.5
2024/10/2 14:09,20.6
2024/10/2 14:16,20.7
2024/10/2 14:23,20.8
2024/10/2 14:31,20.9
2024/10/2 14:36,21
2024/10/2 14:36,20.9
2024/10/2 14:37,21
2024/10/2 14:38,20.9
2024/10/2 14:39,21
2024/10/2 14:39,20.9
2024/10/2 14:40,21
2024/10/2 14:41,20.9
2024/10/2 14:41,21
2024/10/2 14:44,21.1
2024/10/2 14:46,21
2024/10/2 14:47,21.1
2024/10/2 14:54,21.2
2024/10/2 14:54,21.1
2024/10/2 14:54,21.2
2024/10/2 15:03,21.3
2024/10/2 15:04,26.3
2024/10/2 15:04,26.2
2024/10/2 15:04,26.1
2024/10/2 15:04,26
2024/10/2 15:05,25.9
2024/10/2 15:15,25.9
2024/10/2 15:25,25.9
2024/10/2 15:35,25.9
2024/10/2 15:45,25.9
2024/10/2 15:55,25.9
2024/10/2 16:05,25.9
2024/10/2 16:15,25.9
2024/10/2 16:25,25.9
2024/10/2 16:35,25.9
2024/10/2 16:45,26
2024/10/2 16:45,25.9
2024/10/2 16:50,26
2024/10/2 16:50,25.9
2024/10/2 16:52,26
2024/10/2 16:53,25.9
2024/10/2 16:54,26
2024/10/2 16:54,25.9
2024/10/2 16:55,26
2024/10/2 16:56,25.9
2024/10/2 16:57,26
2024/10/2 17:07,26
2024/10/2 17:09,26.1
2024/10/2 17:19,26.1
2024/10/2 17:29,26.1
2024/10/2 17:39,26.1
2024/10/2 17:49,26.1
2024/10/2 17:59,26.1
2024/10/2 18:09,26.1
2024/10/2 18:19,26.1
2024/10/2 18:29,26.1
2024/10/2 18:39,26.1
2024/10/2 18:49,26.1
2024/10/2 18:59,26.1
2024/10/2 19:09,26.1
2024/10/2 19:19,26.1
2024/10/2 19:29,26.1
2024/10/2 19:39,26.1
2024/10/2 19:49,26.1
2024/10/2 19:59,26.1
2024/10/2 20:09,26.1
2024/10/2 20:19,26.1
2024/10/2 20:29,26.1
2024/10/2 20:39,26.1
2024/10/2 20:49,26.1
2024/10/2 20:59,26.1
2024/10/2 21:09,26.1
2024/10/2 21:19,26.1
2024/10/2 21:29,26.1
2024/10/2 21:39,26.1
2024/10/2 21:49,26.1
2024/10/2 21:59,26.1
2024/10/2 22:09,26.1
2024/10/2 22:19,26.1
2024/10/2 22:29,26.1
2024/10/2 22:39,26.1
2024/10/2 22:49,26.1
2024/10/2 22:59,26.1
2024/10/2 23:09,26.1
2024/10/2 23:19,26.1
2024/10/2 23:29,26.1
2024/10/2 23:39,26.1
2024/10/2 23:49,26.1
2024/10/2 23:59,26.1
2024/10/3 0:09,26.1
2024/10/3 0:13,35.1
2024/10/3 0:14,35.4
2024/10/3 0:14,35.7
2024/10/3 0:14,36
2024/10/3 0:15,36.3
2024/10/3 0:15,36.6
2024/10/3 0:15,36.7
2024/10/3 0:16,37
2024/10/3 0:16,37.6
2024/10/3 0:16,37.8
2024/10/3 0:19,27.1
2024/10/3 0:20,27.2
2024/10/3 0:24,27.3
2024/10/3 0:26,27.4
2024/10/3 0:30,27.5
2024/10/3 0:30,27.6
2024/10/3 0:35,27.8
2024/10/3 0:36,27.9
2024/10/3 0:38,28
2024/10/3 0:41,28.1
2024/10/3 0:45,28.2
2024/10/3 0:45,28.1
2024/10/3 0:45,28.3
2024/10/3 0:50,28.6
2024/10/3 0:51,28.8
2024/10/3 0:53,28.7
2024/10/3 0:53,28.8
2024/10/3 0:59,29
2024/10/3 1:00,29.1
2024/10/3 1:10,29.1
2024/10/3 1:10,29.5
2024/10/3 1:12,29.7
2024/10/3 1:22,29.7
2024/10/3 1:28,29.8
2024/10/3 1:30,29.7
2024/10/3 3:27,29.8
2024/10/3 3:33,23.3
2024/10/3 3:37,23.4
2024/10/3 3:42,23.5
2024/10/3 3:45,23.6
2024/10/3 3:45,23.7
2024/10/3 3:46,23.8
2024/10/3 3:47,23.9
2024/10/3 3:47,24.1
2024/10/3 3:48,24.2
2024/10/3 3:48,24.6
2024/10/3 3:48,25.1
2024/10/3 3:49,25.6
2024/10/3 3:49,25.9
2024/10/3 3:49,26.4
2024/10/3 3:50,26.9
2024/10/3 3:50,27.5
2024/10/3 3:50,28
2024/10/3 3:51,28.7
2024/10/3 3:51,29.3
2024/10/3 3:51,4.5
2024/10/3 3:51,3.8
2024/10/3 3:51,3.3
2024/10/3 3:51,0.8
2024/10/3 3:51,0.7
2024/10/3 3:51,1.6
2024/10/3 3:51,1.9
2024/10/3 3:51,1.6
2024/10/3 3:51,0.6
2024/10/3 3:51,5.6
2024/10/3 3:51,5.9
2024/10/3 3:51,26.4
2024/10/3 3:51,30
2024/10/3 3:52,28.6
2024/10/3 3:52,28.4
2024/10/3 3:53,28.3
2024/10/3 3:54,28.2
2024/10/3 3:54,27.7
2024/10/3 3:58,27.8
2024/10/3 4:00,27.9
2024/10/3 4:02,28
2024/10/3 4:04,28.1
2024/10/3 4:05,28.2
2024/10/3 4:07,28.3
2024/10/3 4:08,28.4
2024/10/3 4:09,28.5
2024/10/3 4:11,28.6
2024/10/3 4:13,28.7
2024/10/3 4:14,28.8
2024/10/3 4:15,28.7
2024/10/3 4:19,28.8
2024/10/3 4:20,28.7
2024/10/3 4:20,28.8
2024/10/3 4:21,28.7
2024/10/3 4:21,28.8
2024/10/3 4:22,28.9
2024/10/3 4:23,29
2024/10/3 4:25,29.1
2024/10/3 4:26,29.2
2024/10/3 4:26,29.3
2024/10/3 4:28,29.4
2024/10/3 4:28,29.5
2024/10/3 4:30,29.6
2024/10/3 4:30,29.7
2024/10/3 4:32,29.8
2024/10/3 4:33,29.9
2024/10/3 4:35,30
2024/10/3 4:35,30.1
2024/10/3 4:36,30
2024/10/3 4:36,30.1
2024/10/3 4:36,30.2
2024/10/3 4:38,30.3
2024/10/3 4:39,30.4
2024/10/3 4:41,30.5
2024/10/3 4:42,30.6
2024/10/3 4:43,30.7
2024/10/3 4:45,30.8
2024/10/3 4:47,30.9
2024/10/3 4:48,31
2024/10/3 4:49,31.1
2024/10/3 4:50,31
2024/10/3 4:50,31.1
2024/10/3 4:52,31.2
2024/10/3 4:53,31.3
2024/10/3 4:56,31.5
2024/10/3 4:57,31.6
2024/10/3 5:03,31.7
2024/10/3 5:03,31.6
2024/10/3 5:03,31.7
2024/10/3 5:04,31.8
2024/10/3 5:06,31.9
2024/10/3 5:06,31.8
2024/10/3 5:07,31.9
2024/10/3 5:07,31.8
2024/10/3 5:07,32
2024/10/3 5:09,32.1
2024/10/3 5:10,32
2024/10/3 5:10,32.1
2024/10/3 5:11,32.2
2024/10/3 5:13,32.3
2024/10/3 5:15,32.4
2024/10/3 5:18,32.5
2024/10/3 5:21,32.6
2024/10/3 5:22,32.7
2024/10/3 5:22,32.6
2024/10/3 5:22,32.7
2024/10/3 5:23,32.6
2024/10/3 5:23,32.7
2024/10/3 5:25,32.8
2024/10/3 5:25,32.7
2024/10/3 5:25,32.8
2024/10/3 5:28,32.9
2024/10/3 5:29,33
2024/10/3 5:29,32.9
2024/10/3 5:30,33
2024/10/3 5:31,33.1
2024/10/3 5:34,33.2
2024/10/3 5:36,33.3
2024/10/3 5:40,33.4
2024/10/3 5:41,33.5
2024/10/3 5:41,33.4
2024/10/3 5:42,33.5
2024/10/3 5:46,33.6
2024/10/3 5:47,33.7
2024/10/3 5:51,33.8
2024/10/3 5:51,33.9
2024/10/3 5:55,34
2024/10/3 5:58,34.1
2024/10/3 6:01,34.2
2024/10/3 6:04,34.3
2024/10/3 6:08,34.4
2024/10/3 6:10,34.5
2024/10/3 6:11,34.6
2024/10/3 6:12,34.5
2024/10/3 6:12,34.6
2024/10/3 6:17,34.7
2024/10/3 6:18,34.8
2024/10/3 6:23,34.9
2024/10/3 6:26,35
2024/10/3 6:27,35.1
2024/10/3 6:28,35
2024/10/3 6:28,35.1
2024/10/3 6:28,35
2024/10/3 6:29,35.1
2024/10/3 6:29,35
2024/10/3 6:29,35.1
2024/10/3 6:31,35.2
2024/10/3 6:35,35.3
2024/10/3 6:37,35.4
2024/10/3 6:44,35.6
2024/10/3 6:46,35.7
2024/10/3 6:51,35.8
2024/10/3 6:53,35.9
2024/10/3 6:56,36
2024/10/3 6:57,36.1
2024/10/3 7:00,36.3
2024/10/3 7:01,36.4
2024/10/3 7:02,36.5
2024/10/3 7:02,36.6
2024/10/3 7:02,36.8
2024/10/3 7:03,36.9
2024/10/3 7:03,36.8
2024/10/3 7:03,36.9
2024/10/3 7:03,37
2024/10/3 7:03,37.1
2024/10/3 7:03,37.2
2024/10/3 7:03,37.3
2024/10/3 7:03,37.4
2024/10/3 7:04,37.5
2024/10/3 7:04,37.6
2024/10/3 7:06,37.7
2024/10/3 7:06,37.8
2024/10/3 7:08,37.9
2024/10/3 7:10,38
2024/10/3 7:11,38.1
2024/10/3 7:12,38.2
2024/10/3 7:12,38.3
2024/10/3 7:12,38.5
2024/10/3 7:13,38.3
2024/10/3 7:13,38.2
2024/10/3 7:14,38
2024/10/3 7:14,38.1
2024/10/3 7:15,38.4
2024/10/3 7:15,38.6
2024/10/3 7:15,36.8
2024/10/3 7:16,37
2024/10/3 7:16,37.7
2024/10/3 7:16,38.4
2024/10/3 7:17,36.9
2024/10/3 7:17,37.7
2024/10/3 7:18,38.5
2024/10/3 7:18,37.3
2024/10/3 7:18,37
2024/10/3 7:19,37.1
2024/10/3 7:19,37.8
2024/10/3 7:19,38.6
2024/10/3 7:20,38.2
2024/10/3 7:20,38.1
2024/10/3 7:20,4.6
2024/10/3 7:20,4
2024/10/3 7:20,4.2
2024/10/3 7:20,3.8
2024/10/3 7:20,0.8
2024/10/3 7:20,1.6
2024/10/3 7:20,1.8
2024/10/3 7:20,0.6
2024/10/3 7:20,4.8
2024/10/3 7:20,7.8
2024/10/3 7:20,25.2
2024/10/3 7:20,30.3
2024/10/3 7:20,29.9
2024/10/3 7:21,29.8
2024/10/3 7:22,28.9
2024/10/3 7:22,28.8
2024/10/3 7:24,28.9
2024/10/3 7:24,28.8
2024/10/3 7:24,4.3
2024/10/3 7:24,3.3
2024/10/3 7:24,3.6
2024/10/3 7:24,0.6
2024/10/3 7:24,0.5
2024/10/3 7:24,0.4
2024/10/3 7:24,0.3
2024/10/3 7:24,0.1
2024/10/3 7:24,3.7
2024/10/3 7:24,20.7
2024/10/3 7:24,28.6
2024/10/3 7:25,27.3
2024/10/3 7:25,27.2
2024/10/3 7:25,27.1
2024/10/3 7:25,27
2024/10/3 7:25,26.8
2024/10/3 7:25,26.7
2024/10/3 7:25,26.6
2024/10/3 7:25,26.5
2024/10/3 7:26,26.4
2024/10/3 7:27,26.5
2024/10/3 7:27,26.4
2024/10/3 7:28,26.5
2024/10/3 7:29,26.6
2024/10/3 7:30,26.7
2024/10/3 7:31,26.8
2024/10/3 7:32,26.9
2024/10/3 7:32,27
2024/10/3 7:33,27.1
2024/10/3 7:34,27.2
2024/10/3 7:35,27.3
2024/10/3 7:35,27.4
2024/10/3 7:36,27.5
2024/10/3 7:37,27.6
2024/10/3 7:38,27.7
2024/10/3 7:39,27.8
2024/10/3 7:40,27.9
2024/10/3 7:41,28
2024/10/3 7:42,28.1
2024/10/3 7:43,28.2
2024/10/3 7:44,28.3
2024/10/3 7:46,28.4
2024/10/3 7:46,28.5
2024/10/3 7:48,28.6
2024/10/3 7:50,28.7
2024/10/3 7:51,28.8
2024/10/3 7:52,28.9
2024/10/3 7:54,29
2024/10/3 7:56,29.1
2024/10/3 7:58,29.2
2024/10/3 7:59,29.3
2024/10/3 8:01,29.4
2024/10/3 8:03,29.5
2024/10/3 8:04,29.6
2024/10/3 8:05,29.7
2024/10/3 8:08,29.8
2024/10/3 8:10,29.9
2024/10/3 8:11,30
2024/10/3 8:12,30.1
2024/10/3 8:15,30.2
2024/10/3 8:15,30.3
2024/10/3 8:16,30.2
2024/10/3 8:17,30.3
2024/10/3 8:18,30.4
2024/10/3 8:20,30.5
2024/10/3 8:21,30.6
2024/10/3 8:21,30.5
2024/10/3 8:22,30.7
2024/10/3 8:23,30.8
2024/10/3 8:24,30.9
2024/10/3 8:25,31.2
2024/10/3 8:26,31.3
2024/10/3 8:26,10.6
2024/10/3 8:26,4.3
2024/10/3 8:26,4.2
2024/10/3 8:26,1.7
2024/10/3 8:26,1.2
2024/10/3 8:26,0.4
2024/10/3 8:26,0.3
2024/10/3 8:26,0.2
2024/10/3 8:26,0.1
2024/10/3 8:26,9.3
2024/10/3 8:26,26.6
2024/10/3 8:26,25
2024/10/3 8:26,24.9
2024/10/3 8:27,24.8
2024/10/3 8:28,24.7
2024/10/3 8:38,24.7
2024/10/3 8:48,24.7
2024/10/3 8:48,24.8
2024/10/3 8:48,24.7
2024/10/3 8:50,24.8
2024/10/3 8:54,24.7
2024/10/3 8:55,24.8
2024/10/3 8:58,24.9
2024/10/3 9:07,25
2024/10/3 9:13,25.1
2024/10/3 9:13,25
2024/10/3 9:14,25.1
2024/10/3 9:18,25.2
2024/10/3 9:23,25.3
2024/10/3 9:23,25.2
2024/10/3 9:24,25.3
2024/10/3 9:26,25.4
2024/10/3 9:27,25.5
2024/10/3 9:28,25.6
2024/10/3 9:28,25.8
2024/10/3 9:29,26
2024/10/3 9:29,26.3
2024/10/3 9:29,26.7
2024/10/3 9:30,27.1
2024/10/3 9:30,27.2
2024/10/3 9:30,27.3
2024/10/3 9:30,27.4
2024/10/3 9:30,27.5
2024/10/3 9:30,27.6
2024/10/3 9:30,27.7
2024/10/3 9:30,27.8
2024/10/3 9:31,27.9
2024/10/3 9:31,28
2024/10/3 9:31,28.2
2024/10/3 9:31,28.3
2024/10/3 9:31,28.4
2024/10/3 9:31,28.6
2024/10/3 9:31,28.7
2024/10/3 9:31,28.8
2024/10/3 9:31,29
2024/10/3 9:31,29.1
2024/10/3 9:32,29.2
2024/10/3 9:32,29.4
2024/10/3 9:33,29.6
2024/10/3 9:33,29.8
2024/10/3 9:33,29.9
2024/10/3 9:34,30.3
2024/10/3 9:34,30.4
2024/10/3 9:34,30.9
2024/10/3 9:34,25.9
2024/10/3 9:34,3.8
2024/10/3 9:34,1.4
2024/10/3 9:34,2.3
2024/10/3 9:34,1.4
2024/10/3 9:34,0.6
2024/10/3 9:34,19.9
2024/10/3 9:35,20.7
2024/10/3 9:35,20.8
2024/10/3 9:36,20.9
2024/10/3 9:37,21
2024/10/3 9:38,21.1
2024/10/3 9:38,21.2
2024/10/3 9:39,21.3
2024/10/3 9:39,21.4
2024/10/3 9:40,21.5
2024/10/3 9:41,21.6
2024/10/3 9:41,21.7
2024/10/3 9:42,21.8
2024/10/3 9:43,21.9
2024/10/3 9:43,22
2024/10/3 9:44,22.1
2024/10/3 9:45,22.2
2024/10/3 9:46,22.3
2024/10/3 9:46,22.4
2024/10/3 9:47,22.5
2024/10/3 9:48,22.6
2024/10/3 9:49,22.7
2024/10/3 9:49,22.8
2024/10/3 9:50,22.9
2024/10/3 9:52,23.1
2024/10/3 9:53,23.2
2024/10/3 9:54,23.3
2024/10/3 9:55,23.4
2024/10/3 9:56,23.5
2024/10/3 9:57,23.6
2024/10/3 9:58,23.7
2024/10/3 10:00,23.8
2024/10/3 10:01,24
2024/10/3 10:04,24.1
2024/10/3 10:04,24.2
2024/10/3 10:06,24.3
2024/10/3 10:06,24.4
2024/10/3 10:09,24.5
2024/10/3 10:10,24.6
2024/10/3 10:11,24.7
2024/10/3 10:13,24.9
2024/10/3 10:16,25
2024/10/3 10:17,25.1
2024/10/3 10:17,25
2024/10/3 10:17,25.1
2024/10/3 10:19,25.2
2024/10/3 10:21,25.3
2024/10/3 10:23,25.4
2024/10/3 10:24,25.5
2024/10/3 10:26,25.6
2024/10/3 10:27,25.7
2024/10/3 10:29,25.9
2024/10/3 10:29,25.8
2024/10/3 10:32,25.9
2024/10/3 10:36,26
2024/10/3 10:38,26.1
2024/10/3 10:39,26.2
2024/10/3 10:41,26.3
2024/10/3 10:41,26.4
2024/10/3 10:43,26.5
2024/10/3 10:45,26.6
2024/10/3 10:46,26.7
2024/10/3 10:48,26.8
2024/10/3 10:49,26.9
2024/10/3 10:52,27
2024/10/3 10:54,27.1
2024/10/3 10:56,27.2
2024/10/3 10:58,27.3
2024/10/3 10:59,27.4
2024/10/3 11:02,27.5
2024/10/3 11:04,27.6
2024/10/3 11:04,27.5
2024/10/3 11:05,27.6
2024/10/3 11:07,27.7
2024/10/3 11:07,27.6
2024/10/3 11:08,27.7
2024/10/3 11:09,27.8
2024/10/3 11:12,27.9
2024/10/3 11:15,28
2024/10/3 11:18,28.1
2024/10/3 11:19,28.2
2024/10/3 11:20,28.1
2024/10/3 11:21,28.2
2024/10/3 11:23,28.3
2024/10/3 11:27,28.4
2024/10/3 11:29,28.5
2024/10/3 11:34,28.6
2024/10/3 11:37,28.7
2024/10/3 11:40,28.8
2024/10/3 11:40,28.7
2024/10/3 11:41,28.8
2024/10/3 11:45,28.9
2024/10/3 11:47,29
2024/10/3 11:51,29.1
2024/10/3 11:55,29.2
2024/10/3 11:58,29.3
2024/10/3 12:01,29.4
2024/10/3 12:05,29.5
2024/10/3 12:09,29.6
2024/10/3 12:13,29.7
2024/10/3 12:17,0
2024/10/3 12:17,29.8
2024/10/3 12:17,29.7
2024/10/3 12:18,29.8
2024/10/3 12:21,29.9
2024/10/3 12:24,30
2024/10/3 12:25,30.1
2024/10/3 12:26,30.2
2024/10/3 12:26,30.3
2024/10/3 12:27,30.4
2024/10/3 12:27,30.5
2024/10/3 12:27,30.8
2024/10/3 12:28,31.1
2024/10/3 12:28,31.3
2024/10/3 12:28,31.6
2024/10/3 12:29,32.2
2024/10/3 12:29,32.7
2024/10/3 12:29,33.4
2024/10/3 12:30,33.8
2024/10/3 12:30,34.2
2024/10/3 12:30,34.4
2024/10/3 12:31,34.8
2024/10/3 12:31,35
2024/10/3 12:31,35.3
2024/10/3 12:32,35.4
2024/10/3 12:32,35.8
2024/10/3 12:32,36.3
2024/10/3 12:33,36.2
2024/10/3 12:33,4.2
2024/10/3 12:33,3.9
2024/10/3 12:33,4
2024/10/3 12:33,3.6
2024/10/3 12:33,0.6
2024/10/3 12:33,1.3
2024/10/3 12:33,1.4
2024/10/3 12:33,1.1
2024/10/3 12:33,0.4
2024/10/3 12:33,6.7
2024/10/3 12:33,24.9
2024/10/3 12:33,29.3
2024/10/3 12:33,29.1
2024/10/3 12:33,27.8
2024/10/3 12:34,27.5
2024/10/3 12:35,27.4
2024/10/3 12:37,27.5
2024/10/3 12:39,27.6
2024/10/3 12:40,27.7
2024/10/3 12:41,27.8
2024/10/3 12:43,27.9
2024/10/3 12:45,28
2024/10/3 12:46,28.1
2024/10/3 12:48,28.2
2024/10/3 12:49,28.3
2024/10/3 12:50,28.2
2024/10/3 12:50,28.3
2024/10/3 12:52,28.4
2024/10/3 12:53,28.5
2024/10/3 12:55,28.6
2024/10/3 12:56,28.7
2024/10/3 12:58,28.8
2024/10/3 13:01,28.9
2024/10/3 13:02,29
2024/10/3 13:05,29.1
2024/10/3 13:06,29.2
2024/10/3 13:08,29.3
2024/10/3 13:10,29.5
2024/10/3 13:15,29.6
2024/10/3 13:17,29.7
2024/10/3 13:19,29.9
2024/10/3 13:20,30
2024/10/3 13:25,30.2
2024/10/3 13:26,30.3
2024/10/3 13:26,30.2
2024/10/3 13:27,30.3
2024/10/3 13:32,30.5
2024/10/3 13:32,30.4
2024/10/3 13:33,30.5
2024/10/3 13:39,30.6
2024/10/3 13:42,30.9
2024/10/3 13:50,31.1
2024/10/3 13:57,31.2
2024/10/3 14:01,31.4
2024/10/3 14:10,31.5
2024/10/3 14:10,31.4
2024/10/3 14:11,31.6
2024/10/3 14:15,31.7
2024/10/3 14:20,31.9
2024/10/3 14:30,31.9
2024/10/3 14:31,32.2
2024/10/3 14:39,32.3
2024/10/3 14:39,32.2
2024/10/3 14:40,32.3
2024/10/3 14:40,32.2
2024/10/3 14:42,32.4
2024/10/3 14:43,32.5
2024/10/3 14:44,32.4
2024/10/3 14:45,32.5
2024/10/3 14:51,32.7
2024/10/3 14:53,32.8
2024/10/3 14:54,32.7
2024/10/3 14:54,32.8
2024/10/3 14:55,32.7
2024/10/3 14:55,32.8
2024/10/3 15:02,33
2024/10/3 15:04,33.1
2024/10/3 15:05,33
2024/10/3 15:05,33.1
2024/10/3 15:06,33
2024/10/3 15:06,33.1
2024/10/3 15:10,33.2
2024/10/3 15:11,33.1
2024/10/3 15:12,33.2
2024/10/3 15:12,33.1
2024/10/3 15:13,33.2
2024/10/3 15:19,33.4
2024/10/3 15:25,33.5
2024/10/3 15:34,33.8
